"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2011","Greece","Percentage","Males","From 15 to 24 years","14.2",""
"2011","Greece","Percentage","Females","From 15 to 24 years","17.4",""
"2011","Spain","Percentage","Total","From 15 to 24 years","19.4",""
"2011","Spain","Percentage","Males","From 15 to 24 years","18.3",""
"2011","Spain","Percentage","Females","From 15 to 24 years","20.5",""
"2011","France","Percentage","Total","From 15 to 24 years","5.8",""
"2011","France","Percentage","Males","From 15 to 24 years","5.8",""
"2011","France","Percentage","Females","From 15 to 24 years","5.9",""
"2011","Croatia","Percentage","Total","From 15 to 24 years","0.8","u"
"2011","Croatia","Percentage","Males","From 15 to 24 years","0.7","u"
"2011","Croatia","Percentage","Females","From 15 to 24 years","0.9","u"
"2011","Italy","Percentage","Total","From 15 to 24 years","4.6",""
"2011","Italy","Percentage","Males","From 15 to 24 years","4.6",""
"2011","Italy","Percentage","Females","From 15 to 24 years","4.7",""
"2011","Cyprus","Percentage","Total","From 15 to 24 years","27.6",""
"2011","Cyprus","Percentage","Males","From 15 to 24 years","26.0",""
"2011","Cyprus","Percentage","Females","From 15 to 24 years","28.9",""
"2011","Latvia","Percentage","Total","From 15 to 24 years","2.2",""
"2011","Latvia","Percentage","Males","From 15 to 24 years","2.1","u"
"2011","Latvia","Percentage","Females","From 15 to 24 years","2.3","u"
"2011","Lithuania","Percentage","Total","From 15 to 24 years","7.7",""
"2011","Lithuania","Percentage","Males","From 15 to 24 years","7.6",""
"2011","Lithuania","Percentage","Females","From 15 to 24 years","7.8",""
"2011","Luxembourg","Percentage","Total","From 15 to 24 years","7.0",""
"2011","Luxembourg","Percentage","Males","From 15 to 24 years","7.0",""
"2011","Luxembourg","Percentage","Females","From 15 to 24 years","7.0",""
"2011","Hungary","Percentage","Total","From 15 to 24 years","2.1",""
"2011","Hungary","Percentage","Males","From 15 to 24 years","1.9",""
"2011","Hungary","Percentage","Females","From 15 to 24 years","2.3",""
"2011","Malta","Percentage","Total","From 15 to 24 years","6.7",""
"2011","Malta","Percentage","Males","From 15 to 24 years","5.5",""
"2011","Malta","Percentage","Females","From 15 to 24 years","8.0",""
"2011","Netherlands","Percentage","Total","From 15 to 24 years","3.4","b"
"2011","Netherlands","Percentage","Males","From 15 to 24 years","3.6","b"
"2011","Netherlands","Percentage","Females","From 15 to 24 years","3.1","b"
"2011","Austria","Percentage","Total","From 15 to 24 years","12.8",""
"2011","Austria","Percentage","Males","From 15 to 24 years","12.4",""
"2011","Austria","Percentage","Females","From 15 to 24 years","13.2",""
"2011","Poland","Percentage","Total","From 15 to 24 years","1.9",""
"2011","Poland","Percentage","Males","From 15 to 24 years","1.8",""
"2011","Poland","Percentage","Females","From 15 to 24 years","2.0",""
"2011","Portugal","Percentage","Total","From 15 to 24 years","11.3","b"
"2011","Portugal","Percentage","Males","From 15 to 24 years","10.7","b"
"2011","Portugal","Percentage","Females","From 15 to 24 years","12.0","b"
"2011","Romania","Percentage","Total","From 15 to 24 years","1.2",""
"2011","Romania","Percentage","Males","From 15 to 24 years","1.3",""
"2011","Romania","Percentage","Females","From 15 to 24 years","1.1",""
"2011","Slovenia","Percentage","Total","From 15 to 24 years","10.5",""
"2011","Slovenia","Percentage","Males","From 15 to 24 years","9.5",""
"2011","Slovenia","Percentage","Females","From 15 to 24 years","11.6",""
"2011","Slovakia","Percentage","Total","From 15 to 24 years","1.6","b"
"2011","Slovakia","Percentage","Males","From 15 to 24 years","1.5","b"
"2011","Slovakia","Percentage","Females","From 15 to 24 years","1.7","b"
"2011","Finland","Percentage","Total","From 15 to 24 years","11.2",""
"2011","Finland","Percentage","Males","From 15 to 24 years","9.8",""
"2011","Finland","Percentage","Females","From 15 to 24 years","12.7",""
"2011","Sweden","Percentage","Total","From 15 to 24 years","28.9",""
"2011","Sweden","Percentage","Males","From 15 to 24 years","26.7",""
"2011","Sweden","Percentage","Females","From 15 to 24 years","31.2",""
"2011","United Kingdom","Percentage","Total","From 15 to 24 years","23.2","u"
"2011","United Kingdom","Percentage","Males","From 15 to 24 years","23.2","u"
"2011","United Kingdom","Percentage","Females","From 15 to 24 years","23.3","u"
"2011","Iceland","Percentage","Total","From 15 to 24 years","9.5",""
"2011","Iceland","Percentage","Males","From 15 to 24 years","8.8",""
"2011","Iceland","Percentage","Females","From 15 to 24 years","10.2",""
"2011","Liechtenstein","Percentage","Total","From 15 to 24 years",":",""
"2011","Liechtenstein","Percentage","Males","From 15 to 24 years",":",""
"2011","Liechtenstein","Percentage","Females","From 15 to 24 years",":",""
"2011","Norway","Percentage","Total","From 15 to 24 years","8.2",""
"2011","Norway","Percentage","Males","From 15 to 24 years","8.9",""
"2011","Norway","Percentage","Females","From 15 to 24 years","7.5",""
"2011","Switzerland","Percentage","Total","From 15 to 24 years","22.9",""
"2011","Switzerland","Percentage","Males","From 15 to 24 years","20.3",""
"2011","Switzerland","Percentage","Females","From 15 to 24 years","25.6",""
"2011","Montenegro","Percentage","Total","From 15 to 24 years",":",""
"2011","Montenegro","Percentage","Males","From 15 to 24 years",":",""
"2011","Montenegro","Percentage","Females","From 15 to 24 years",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","2.8",""
"2011","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","3.0",""
"2011","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","2.6",""
"2011","Albania","Percentage","Total","From 15 to 24 years",":",""
"2011","Albania","Percentage","Males","From 15 to 24 years",":",""
"2011","Albania","Percentage","Females","From 15 to 24 years",":",""
"2011","Serbia","Percentage","Total","From 15 to 24 years",":",""
"2011","Serbia","Percentage","Males","From 15 to 24 years",":",""
"2011","Serbia","Percentage","Females","From 15 to 24 years",":",""
"2011","Turkey","Percentage","Total","From 15 to 24 years","6.7",""
"2011","Turkey","Percentage","Males","From 15 to 24 years","6.5",""
"2011","Turkey","Percentage","Females","From 15 to 24 years","6.9",""
"2012","European Union (28 countries)","Percentage","Total","From 15 to 24 years","9.3",""
"2012","European Union (28 countries)","Percentage","Males","From 15 to 24 years","9.0",""
"2012","European Union (28 countries)","Percentage","Females","From 15 to 24 years","9.5",""
"2012","European Union (27 countries)","Percentage","Total","From 15 to 24 years","9.3",""
"2012","European Union (27 countries)","Percentage","Males","From 15 to 24 years","9.1",""
"2012","European Union (27 countries)","Percentage","Females","From 15 to 24 years","9.6",""
"2012","Euro area (19 countries)","Percentage","Total","From 15 to 24 years","7.5",""
"2012","Euro area (19 countries)","Percentage","Males","From 15 to 24 years","7.3",""
"2012","Euro area (19 countries)","Percentage","Females","From 15 to 24 years","7.8",""
"2012","Euro area (18 countries)","Percentage","Total","From 15 to 24 years","7.5",""
"2012","Euro area (18 countries)","Percentage","Males","From 15 to 24 years","7.3",""
"2012","Euro area (18 countries)","Percentage","Females","From 15 to 24 years","7.8",""
"2012","Belgium","Percentage","Total","From 15 to 24 years","2.8",""
"2012","Belgium","Percentage","Males","From 15 to 24 years","2.4",""
"2012","Belgium","Percentage","Females","From 15 to 24 years","3.2",""
"2012","Bulgaria","Percentage","Total","From 15 to 24 years","1.1",""
"2012","Bulgaria","Percentage","Males","From 15 to 24 years",":","u"
"2012","Bulgaria","Percentage","Females","From 15 to 24 years","1.3","u"
"2012","Czech Republic","Percentage","Total","From 15 to 24 years","9.2",""
"2012","Czech Republic","Percentage","Males","From 15 to 24 years","8.1",""
"2012","Czech Republic","Percentage","Females","From 15 to 24 years","10.4",""
"2012","Denmark","Percentage","Total","From 15 to 24 years","34.0",""
"2012","Denmark","Percentage","Males","From 15 to 24 years","32.5",""
"2012","Denmark","Percentage","Females","From 15 to 24 years","35.5",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 24 years","3.1",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 15 to 24 years","2.9",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 15 to 24 years","3.2",""
"2012","Estonia","Percentage","Total","From 15 to 24 years","6.4",""
"2012","Estonia","Percentage","Males","From 15 to 24 years","4.9",""
"2012","Estonia","Percentage","Females","From 15 to 24 years","8.0",""
"2012","Ireland","Percentage","Total","From 15 to 24 years","4.1",""
"2012","Ireland","Percentage","Males","From 15 to 24 years","3.6",""
"2012","Ireland","Percentage","Females","From 15 to 24 years","4.5",""
"2012","Greece","Percentage","Total","From 15 to 24 years","13.7",""
"2012","Greece","Percentage","Males","From 15 to 24 years","12.3",""
"2012","Greece","Percentage","Females","From 15 to 24 years","15.2",""
"2012","Spain","Percentage","Total","From 15 to 24 years","19.7",""
"2012","Spain","Percentage","Males","From 15 to 24 years","19.0",""
"2012","Spain","Percentage","Females","From 15 to 24 years","20.5",""
"2012","France","Percentage","Total","From 15 to 24 years","6.0",""
"2012","France","Percentage","Males","From 15 to 24 years","6.0",""
"2012","France","Percentage","Females","From 15 to 24 years","5.9",""
"2012","Croatia","Percentage","Total","From 15 to 24 years","0.7","u"
"2012","Croatia","Percentage","Males","From 15 to 24 years","0.9","u"
"2012","Croatia","Percentage","Females","From 15 to 24 years","0.6","u"
"2012","Italy","Percentage","Total","From 15 to 24 years","6.0",""
"2012","Italy","Percentage","Males","From 15 to 24 years","6.2",""
"2012","Italy","Percentage","Females","From 15 to 24 years","5.8",""
"2012","Cyprus","Percentage","Total","From 15 to 24 years","27.8",""
"2012","Cyprus","Percentage","Males","From 15 to 24 years","25.3",""
"2012","Cyprus","Percentage","Females","From 15 to 24 years","29.9",""
"2012","Latvia","Percentage","Total","From 15 to 24 years","3.6",""
"2012","Latvia","Percentage","Males","From 15 to 24 years","2.7",""
"2012","Latvia","Percentage","Females","From 15 to 24 years","4.6",""
"2012","Lithuania","Percentage","Total","From 15 to 24 years","7.1",""
"2012","Lithuania","Percentage","Males","From 15 to 24 years","7.1",""
"2012","Lithuania","Percentage","Females","From 15 to 24 years","7.2",""
"2012","Luxembourg","Percentage","Total","From 15 to 24 years","6.8",""
"2012","Luxembourg","Percentage","Males","From 15 to 24 years","6.7",""
"2012","Luxembourg","Percentage","Females","From 15 to 24 years","7.0",""
"2012","Hungary","Percentage","Total","From 15 to 24 years","2.2",""
"2012","Hungary","Percentage","Males","From 15 to 24 years","1.9",""
"2012","Hungary","Percentage","Females","From 15 to 24 years","2.4",""
"2012","Malta","Percentage","Total","From 15 to 24 years","6.9",""
"2012","Malta","Percentage","Males","From 15 to 24 years","5.7",""
"2012","Malta","Percentage","Females","From 15 to 24 years","8.1",""
"2012","Netherlands","Percentage","Total","From 15 to 24 years","3.6",""
"2012","Netherlands","Percentage","Males","From 15 to 24 years","3.3",""
"2012","Netherlands","Percentage","Females","From 15 to 24 years","3.9",""
"2012","Austria","Percentage","Total","From 15 to 24 years","14.0",""
"2012","Austria","Percentage","Males","From 15 to 24 years","14.1",""
"2012","Austria","Percentage","Females","From 15 to 24 years","13.9",""
"2012","Poland","Percentage","Total","From 15 to 24 years","1.9",""
"2012","Poland","Percentage","Males","From 15 to 24 years","1.7",""
"2012","Poland","Percentage","Females","From 15 to 24 years","2.1",""
"2012","Portugal","Percentage","Total","From 15 to 24 years","12.0",""
"2012","Portugal","Percentage","Males","From 15 to 24 years","11.3",""
"2012","Portugal","Percentage","Females","From 15 to 24 years","12.7",""
"2012","Romania","Percentage","Total","From 15 to 24 years","1.1",""
"2012","Romania","Percentage","Males","From 15 to 24 years","1.1",""
"2012","Romania","Percentage","Females","From 15 to 24 years","1.2",""
"2012","Slovenia","Percentage","Total","From 15 to 24 years","8.0",""
"2012","Slovenia","Percentage","Males","From 15 to 24 years","7.7",""
"2012","Slovenia","Percentage","Females","From 15 to 24 years","8.4",""
"2012","Slovakia","Percentage","Total","From 15 to 24 years","1.0",""
"2012","Slovakia","Percentage","Males","From 15 to 24 years","0.8",""
"2012","Slovakia","Percentage","Females","From 15 to 24 years","1.1",""
"2012","Finland","Percentage","Total","From 15 to 24 years","12.2",""
"2012","Finland","Percentage","Males","From 15 to 24 years","10.7",""
"2012","Finland","Percentage","Females","From 15 to 24 years","13.8",""
"2012","Sweden","Percentage","Total","From 15 to 24 years","30.3",""
"2012","Sweden","Percentage","Males","From 15 to 24 years","27.5",""
"2012","Sweden","Percentage","Females","From 15 to 24 years","33.3",""
"2012","United Kingdom","Percentage","Total","From 15 to 24 years","22.6","u"
"2012","United Kingdom","Percentage","Males","From 15 to 24 years","23.0","u"
"2012","United Kingdom","Percentage","Females","From 15 to 24 years","22.3","u"
"2012","Iceland","Percentage","Total","From 15 to 24 years","9.9",""
"2012","Iceland","Percentage","Males","From 15 to 24 years","10.5",""
"2012","Iceland","Percentage","Females","From 15 to 24 years","9.3",""
"2012","Liechtenstein","Percentage","Total","From 15 to 24 years",":",""
"2012","Liechtenstein","Percentage","Males","From 15 to 24 years",":",""
"2012","Liechtenstein","Percentage","Females","From 15 to 24 years",":",""
"2012","Norway","Percentage","Total","From 15 to 24 years","9.3",""
"2012","Norway","Percentage","Males","From 15 to 24 years","10.1",""
"2012","Norway","Percentage","Females","From 15 to 24 years","8.4",""
"2012","Switzerland","Percentage","Total","From 15 to 24 years","23.3",""
"2012","Switzerland","Percentage","Males","From 15 to 24 years","22.2",""
"2012","Switzerland","Percentage","Females","From 15 to 24 years","24.3",""
"2012","Montenegro","Percentage","Total","From 15 to 24 years",":",""
"2012","Montenegro","Percentage","Males","From 15 to 24 years",":",""
"2012","Montenegro","Percentage","Females","From 15 to 24 years",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","2.9",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","2.7",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","3.2",""
"2012","Albania","Percentage","Total","From 15 to 24 years",":",""
"2012","Albania","Percentage","Males","From 15 to 24 years",":",""
"2012","Albania","Percentage","Females","From 15 to 24 years",":",""
"2012","Serbia","Percentage","Total","From 15 to 24 years",":",""
"2012","Serbia","Percentage","Males","From 15 to 24 years",":",""
"2012","Serbia","Percentage","Females","From 15 to 24 years",":",""
"2012","Turkey","Percentage","Total","From 15 to 24 years","7.0",""
"2012","Turkey","Percentage","Males","From 15 to 24 years","6.7",""
"2012","Turkey","Percentage","Females","From 15 to 24 years","7.3",""
"2013","European Union (28 countries)","Percentage","Total","From 15 to 24 years","11.7","b"
"2013","European Union (28 countries)","Percentage","Males","From 15 to 24 years","11.6","b"
"2013","European Union (28 countries)","Percentage","Females","From 15 to 24 years","11.8","b"
"2013","European Union (27 countries)","Percentage","Total","From 15 to 24 years","11.8","b"
"2013","European Union (27 countries)","Percentage","Males","From 15 to 24 years","11.7","b"
"2013","European Union (27 countries)","Percentage","Females","From 15 to 24 years","11.9","b"
"2013","Euro area (19 countries)","Percentage","Total","From 15 to 24 years","11.1","b"
"2013","Euro area (19 countries)","Percentage","Males","From 15 to 24 years","11.0","b"
"2013","Euro area (19 countries)","Percentage","Females","From 15 to 24 years","11.2","b"
"2013","Euro area (18 countries)","Percentage","Total","From 15 to 24 years","11.2","b"
"2013","Euro area (18 countries)","Percentage","Males","From 15 to 24 years","11.1","b"
"2013","Euro area (18 countries)","Percentage","Females","From 15 to 24 years","11.3","b"
"2013","Belgium","Percentage","Total","From 15 to 24 years","2.4",""
"2013","Belgium","Percentage","Males","From 15 to 24 years","2.1",""
"2013","Belgium","Percentage","Females","From 15 to 24 years","2.6",""
"2013","Bulgaria","Percentage","Total","From 15 to 24 years","1.4",""
"2013","Bulgaria","Percentage","Males","From 15 to 24 years","1.1","u"
"2013","Bulgaria","Percentage","Females","From 15 to 24 years","1.7","u"
"2013","Czech Republic","Percentage","Total","From 15 to 24 years","7.8","b"
"2013","Czech Republic","Percentage","Males","From 15 to 24 years","7.5","b"
"2013","Czech Republic","Percentage","Females","From 15 to 24 years","8.2","b"
"2013","Denmark","Percentage","Total","From 15 to 24 years","31.9",""
"2013","Denmark","Percentage","Males","From 15 to 24 years","30.4",""
"2013","Denmark","Percentage","Females","From 15 to 24 years","33.5",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 24 years","2.9",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 15 to 24 years","2.7",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 15 to 24 years","3.0",""
"2013","Estonia","Percentage","Total","From 15 to 24 years","6.2",""
"2013","Estonia","Percentage","Males","From 15 to 24 years","4.6",""
"2013","Estonia","Percentage","Females","From 15 to 24 years","7.9",""
"2013","Ireland","Percentage","Total","From 15 to 24 years","4.0",""
"2013","Ireland","Percentage","Males","From 15 to 24 years","3.4",""
"2013","Ireland","Percentage","Females","From 15 to 24 years","4.7",""
"2013","Greece","Percentage","Total","From 15 to 24 years","13.0",""
"2013","Greece","Percentage","Males","From 15 to 24 years","12.2",""
"2013","Greece","Percentage","Females","From 15 to 24 years","13.8",""
"2013","Spain","Percentage","Total","From 15 to 24 years","20.6",""
"2013","Spain","Percentage","Males","From 15 to 24 years","19.7",""
"2013","Spain","Percentage","Females","From 15 to 24 years","21.5",""
"2013","France","Percentage","Total","From 15 to 24 years","23.8","b"
"2013","France","Percentage","Males","From 15 to 24 years","24.9","b"
"2013","France","Percentage","Females","From 15 to 24 years","22.8","b"
"2013","Croatia","Percentage","Total","From 15 to 24 years","1.1","u"
"2013","Croatia","Percentage","Males","From 15 to 24 years","1.2","u"
"2013","Croatia","Percentage","Females","From 15 to 24 years","1.0","u"
"2013","Italy","Percentage","Total","From 15 to 24 years","5.8",""
"2013","Italy","Percentage","Males","From 15 to 24 years","6.0",""
"2013","Italy","Percentage","Females","From 15 to 24 years","5.7",""
"2013","Cyprus","Percentage","Total","From 15 to 24 years","29.5",""
"2013","Cyprus","Percentage","Males","From 15 to 24 years","29.0",""
"2013","Cyprus","Percentage","Females","From 15 to 24 years","30.0",""
"2013","Latvia","Percentage","Total","From 15 to 24 years","3.6",""
"2013","Latvia","Percentage","Males","From 15 to 24 years","3.3",""
"2013","Latvia","Percentage","Females","From 15 to 24 years","4.0",""
"2013","Lithuania","Percentage","Total","From 15 to 24 years","7.5",""
"2013","Lithuania","Percentage","Males","From 15 to 24 years","7.9",""
"2013","Lithuania","Percentage","Females","From 15 to 24 years","7.0",""
"2013","Luxembourg","Percentage","Total","From 15 to 24 years","7.0",""
"2013","Luxembourg","Percentage","Males","From 15 to 24 years","6.4",""
"2013","Luxembourg","Percentage","Females","From 15 to 24 years","7.7",""
"2013","Hungary","Percentage","Total","From 15 to 24 years","2.8",""
"2013","Hungary","Percentage","Males","From 15 to 24 years","2.8",""
"2013","Hungary","Percentage","Females","From 15 to 24 years","2.9",""
"2013","Malta","Percentage","Total","From 15 to 24 years","7.1",""
"2013","Malta","Percentage","Males","From 15 to 24 years","5.8",""
"2013","Malta","Percentage","Females","From 15 to 24 years","8.5",""
"2013","Netherlands","Percentage","Total","From 15 to 24 years","4.0","b"
"2013","Netherlands","Percentage","Males","From 15 to 24 years","3.7","b"
"2013","Netherlands","Percentage","Females","From 15 to 24 years","4.4","b"
"2013","Austria","Percentage","Total","From 15 to 24 years","13.0",""
"2013","Austria","Percentage","Males","From 15 to 24 years","12.3",""
"2013","Austria","Percentage","Females","From 15 to 24 years","13.6",""
"2013","Poland","Percentage","Total","From 15 to 24 years","2.0","b"
"2013","Poland","Percentage","Males","From 15 to 24 years","2.0","b"
"2013","Poland","Percentage","Females","From 15 to 24 years","2.0","b"
"2013","Portugal","Percentage","Total","From 15 to 24 years","13.2",""
"2013","Portugal","Percentage","Males","From 15 to 24 years","12.3",""
"2013","Portugal","Percentage","Females","From 15 to 24 years","14.1",""
"2013","Romania","Percentage","Total","From 15 to 24 years","1.7",""
"2013","Romania","Percentage","Males","From 15 to 24 years","1.6",""
"2013","Romania","Percentage","Females","From 15 to 24 years","1.8",""
"2013","Slovenia","Percentage","Total","From 15 to 24 years","9.7",""
"2013","Slovenia","Percentage","Males","From 15 to 24 years","8.7",""
"2013","Slovenia","Percentage","Females","From 15 to 24 years","10.9",""
"2013","Slovakia","Percentage","Total","From 15 to 24 years","1.2",""
"2013","Slovakia","Percentage","Males","From 15 to 24 years","1.0",""
"2013","Slovakia","Percentage","Females","From 15 to 24 years","1.4",""
"2013","Finland","Percentage","Total","From 15 to 24 years","11.6",""
"2013","Finland","Percentage","Males","From 15 to 24 years","10.8",""
"2013","Finland","Percentage","Females","From 15 to 24 years","12.4",""
"2013","Sweden","Percentage","Total","From 15 to 24 years","31.7",""
"2013","Sweden","Percentage","Males","From 15 to 24 years","28.6",""
"2013","Sweden","Percentage","Females","From 15 to 24 years","34.9",""
"2013","United Kingdom","Percentage","Total","From 15 to 24 years","22.7","u"
"2013","United Kingdom","Percentage","Males","From 15 to 24 years","23.1",""
"2013","United Kingdom","Percentage","Females","From 15 to 24 years","22.2","u"
"2013","Iceland","Percentage","Total","From 15 to 24 years","10.3",""
"2013","Iceland","Percentage","Males","From 15 to 24 years","9.9",""
"2013","Iceland","Percentage","Females","From 15 to 24 years","10.7",""
"2013","Liechtenstein","Percentage","Total","From 15 to 24 years",":",""
"2013","Liechtenstein","Percentage","Males","From 15 to 24 years",":",""
"2013","Liechtenstein","Percentage","Females","From 15 to 24 years",":",""
"2013","Norway","Percentage","Total","From 15 to 24 years","9.0",""
"2013","Norway","Percentage","Males","From 15 to 24 years","9.7",""
"2013","Norway","Percentage","Females","From 15 to 24 years","8.4",""
"2013","Switzerland","Percentage","Total","From 15 to 24 years","23.6",""
"2013","Switzerland","Percentage","Males","From 15 to 24 years","21.6",""
"2013","Switzerland","Percentage","Females","From 15 to 24 years","25.7",""
"2013","Montenegro","Percentage","Total","From 15 to 24 years",":",""
"2013","Montenegro","Percentage","Males","From 15 to 24 years",":",""
"2013","Montenegro","Percentage","Females","From 15 to 24 years",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 24 years","1.6",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Males","From 15 to 24 years","1.8",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Females","From 15 to 24 years","1.4",""
"2013","Albania","Percentage","Total","From 15 to 24 years",":",""
"2013","Albania","Percentage","Males","From 15 to 24 years",":",""
"2013","Albania","Percentage","Females","From 15 to 24 years",":",""
"2013","Serbia","Percentage","Total","From 15 to 24 years",":",""
"2013","Serbia","Percentage","Males","From 15 to 24 years",":",""
"2013","Serbia","Percentage","Females","From 15 to 24 years",":",""
"2013","Turkey","Percentage","Total","From 15 to 24 years","7.9",""
"2013","Turkey","Percentage","Males","From 15 to 24 years","7.4",""
"2013","Turkey","Percentage","Females","From 15 to 24 years","8.4",""
"2014","European Union (28 countries)","Percentage","Total","From 15 to 24 years","11.9",""
"2014","European Union (28 countries)","Percentage","Males","From 15 to 24 years","11.8",""
"2014","European Union (28 countries)","Percentage","Females","From 15 to 24 years","12.0",""
"2014","European Union (27 countries)","Percentage","Total","From 15 to 24 years","12.0",""
"2014","European Union (27 countries)","Percentage","Males","From 15 to 24 years","11.8",""
"2014","European Union (27 countries)","Percentage","Females","From 15 to 24 years","12.1",""
"2014","Euro area (19 countries)","Percentage","Total","From 15 to 24 years","11.3",""
"2014","Euro area (19 countries)","Percentage","Males","From 15 to 24 years","11.2",""
"2014","Euro area (19 countries)","Percentage","Females","From 15 to 24 years","11.3",""
"2014","Euro area (18 countries)","Percentage","Total","From 15 to 24 years","11.3",""
"2014","Euro area (18 countries)","Percentage","Males","From 15 to 24 years","11.3",""
"2014","Euro area (18 countries)","Percentage","Females","From 15 to 24 years","11.4",""
"2014","Belgium","Percentage","Total","From 15 to 24 years","3.4",""
"2014","Belgium","Percentage","Males","From 15 to 24 years","3.4",""
"2014","Belgium","Percentage","Females","From 15 to 24 years","3.4",""
"2014","Bulgaria","Percentage","Total","From 15 to 24 years","1.1","u"
"2014","Bulgaria","Percentage","Males","From 15 to 24 years","1.1","u"
"2014","Bulgaria","Percentage","Females","From 15 to 24 years","1.1","u"
"2014","Czech Republic","Percentage","Total","From 15 to 24 years","8.1",""
"2014","Czech Republic","Percentage","Males","From 15 to 24 years","7.3",""
"2014","Czech Republic","Percentage","Females","From 15 to 24 years","9.0",""
"2014","Denmark","Percentage","Total","From 15 to 24 years","29.5",""
"2014","Denmark","Percentage","Males","From 15 to 24 years","28.1",""
"2014","Denmark","Percentage","Females","From 15 to 24 years","31.0",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 24 years","2.8",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Males","From 15 to 24 years","2.8",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage","Females","From 15 to 24 years","2.8",""
"2014","Estonia","Percentage","Total","From 15 to 24 years","4.5",""
"2014","Estonia","Percentage","Males","From 15 to 24 years","3.2","u"
"2014","Estonia","Percentage","Females","From 15 to 24 years","5.8",""
"2014","Ireland","Percentage","Total","From 15 to 24 years","4.0",""
"2014","Ireland","Percentage","Males","From 15 to 24 years","3.4",""
"2014","Ireland","Percentage","Females","From 15 to 24 years","4.7",""
"2014","Greece","Percentage","Total","From 15 to 24 years","11.9",""
"2014","Greece","Percentage","Males","From 15 to 24 years","11.0",""
"2014","Greece","Percentage","Females","From 15 to 24 years","12.8",""
"2014","Spain","Percentage","Total","From 15 to 24 years","18.5","b"
"2014","Spain","Percentage","Males","From 15 to 24 years","18.0","b"
"2014","Spain","Percentage","Females","From 15 to 24 years","19.0","b"
"2014","France","Percentage","Total","From 15 to 24 years","24.8","b"
"2014","France","Percentage","Males","From 15 to 24 years","25.6","b"
"2014","France","Percentage","Females","From 15 to 24 years","23.9","b"
"2014","Croatia","Percentage","Total","From 15 to 24 years","1.0","u"
"2014","Croatia","Percentage","Males","From 15 to 24 years","1.3","u"
"2014","Croatia","Percentage","Females","From 15 to 24 years","0.8","u"
"2014","Italy","Percentage","Total","From 15 to 24 years","6.7",""
"2014","Italy","Percentage","Males","From 15 to 24 years","6.8",""
"2014","Italy","Percentage","Females","From 15 to 24 years","6.5",""
"2014","Cyprus","Percentage","Total","From 15 to 24 years","30.0",""
"2014","Cyprus","Percentage","Males","From 15 to 24 years","28.8",""
"2014","Cyprus","Percentage","Females","From 15 to 24 years","31.0",""
"2014","Latvia","Percentage","Total","From 15 to 24 years","3.2",""
"2014","Latvia","Percentage","Males","From 15 to 24 years","2.8",""
"2014","Latvia","Percentage","Females","From 15 to 24 years","3.5",""
"2014","Lithuania","Percentage","Total","From 15 to 24 years","8.0",""
"2014","Lithuania","Percentage","Males","From 15 to 24 years","8.6",""
"2014","Lithuania","Percentage","Females","From 15 to 24 years","7.3",""
"2014","Luxembourg","Percentage","Total","From 15 to 24 years","7.1",""
"2014","Luxembourg","Percentage","Males","From 15 to 24 years","6.2",""
"2014","Luxembourg","Percentage","Females","From 15 to 24 years","8.0",""
"2014","Hungary","Percentage","Total","From 15 to 24 years","3.6",""
"2014","Hungary","Percentage","Males","From 15 to 24 years","3.5",""
"2014","Hungary","Percentage","Females","From 15 to 24 years","3.7",""
"2014","Malta","Percentage","Total","From 15 to 24 years","6.0",""
"2014","Malta","Percentage","Males","From 15 to 24 years","5.6",""
"2014","Malta","Percentage","Females","From 15 to 24 years","6.4",""
"2014","Netherlands","Percentage","Total","From 15 to 24 years","3.6",""
"2014","Netherlands","Percentage","Males","From 15 to 24 years","3.4",""
"2014","Netherlands","Percentage","Females","From 15 to 24 years","3.9",""
"2014","Austria","Percentage","Total","From 15 to 24 years","13.2",""
"2014","Austria","Percentage","Males","From 15 to 24 years","13.0",""
"2014","Austria","Percentage","Females","From 15 to 24 years","13.3",""
"2014","Poland","Percentage","Total","From 15 to 24 years","2.3",""
