" ";" ";"2013";3.0
" ";" ";"2014";3.0
" ";" ";"2015";3.2
"Gorje"
" ";"Število podjetij"
" ";" ";"2011";224
" ";" ";"2012";227
" ";" ";"2013";257
" ";" ";"2014";267
" ";" ";"2015";278
" ";"Število oseb, ki delajo"
" ";" ";"2011";432
" ";" ";"2012";418
" ";" ";"2013";446
" ";" ";"2014";460
" ";" ";"2015";454
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";22542
" ";" ";"2012";21833
" ";" ";"2013";22585
" ";" ";"2014";22182
" ";" ";"2015";26589
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";1.9
" ";" ";"2012";1.8
" ";" ";"2013";1.7
" ";" ";"2014";1.7
" ";" ";"2015";1.6
"Gornja Radgona"
" ";"Število podjetij"
" ";" ";"2011";633
" ";" ";"2012";622
" ";" ";"2013";612
" ";" ";"2014";613
" ";" ";"2015";621
" ";"Število oseb, ki delajo"
" ";" ";"2011";3963
" ";" ";"2012";4060
" ";" ";"2013";3896
" ";" ";"2014";3861
" ";" ";"2015";4037
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";337119
" ";" ";"2012";344013
" ";" ";"2013";337498
" ";" ";"2014";363070
" ";" ";"2015";373452
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";6.3
" ";" ";"2012";6.5
" ";" ";"2013";6.4
" ";" ";"2014";6.3
" ";" ";"2015";6.5
"Gornji Grad"
" ";"Število podjetij"
" ";" ";"2011";161
" ";" ";"2012";171
" ";" ";"2013";178
" ";" ";"2014";184
" ";" ";"2015";189
" ";"Število oseb, ki delajo"
" ";" ";"2011";480
" ";" ";"2012";475
" ";" ";"2013";431
" ";" ";"2014";415
" ";" ";"2015";313
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";37162
" ";" ";"2012";34110
" ";" ";"2013";30117
" ";" ";"2014";23395
" ";" ";"2015";14703
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";2.8
" ";" ";"2013";2.4
" ";" ";"2014";2.3
" ";" ";"2015";1.7
"Gornji Petrovci"
" ";"Število podjetij"
" ";" ";"2011";100
" ";" ";"2012";107
" ";" ";"2013";118
" ";" ";"2014";118
" ";" ";"2015";119
" ";"Število oseb, ki delajo"
" ";" ";"2011";248
" ";" ";"2012";260
" ";" ";"2013";270
" ";" ";"2014";264
" ";" ";"2015";285
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";7242
" ";" ";"2012";7810
" ";" ";"2013";7715
" ";" ";"2014";8223
" ";" ";"2015";8091
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.4
" ";" ";"2013";2.3
" ";" ";"2014";2.2
" ";" ";"2015";2.4
"Grad"
" ";"Število podjetij"
" ";" ";"2011";73
" ";" ";"2012";77
" ";" ";"2013";91
" ";" ";"2014";97
" ";" ";"2015";102
" ";"Število oseb, ki delajo"
" ";" ";"2011";169
" ";" ";"2012";168
" ";" ";"2013";185
" ";" ";"2014";215
" ";" ";"2015";221
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";6647
" ";" ";"2012";6420
" ";" ";"2013";6711
" ";" ";"2014";8299
" ";" ";"2015";8235
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.3
" ";" ";"2012";2.2
" ";" ";"2013";2.0
" ";" ";"2014";2.2
" ";" ";"2015";2.2
"Grosuplje"
" ";"Število podjetij"
" ";" ";"2011";1629
" ";" ";"2012";1681
" ";" ";"2013";1749
" ";" ";"2014";1791
" ";" ";"2015";1809
" ";"Število oseb, ki delajo"
" ";" ";"2011";5500
" ";" ";"2012";5514
" ";" ";"2013";5541
" ";" ";"2014";5628
" ";" ";"2015";5841
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";525497
" ";" ";"2012";510302
" ";" ";"2013";514244
" ";" ";"2014";553500
" ";" ";"2015";571896
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.4
" ";" ";"2012";3.3
" ";" ";"2013";3.2
" ";" ";"2014";3.1
" ";" ";"2015";3.2
"Hajdina"
" ";"Število podjetij"
" ";" ";"2011";280
" ";" ";"2012";284
" ";" ";"2013";292
" ";" ";"2014";285
" ";" ";"2015";300
" ";"Število oseb, ki delajo"
" ";" ";"2011";585
" ";" ";"2012";670
" ";" ";"2013";708
" ";" ";"2014";747
" ";" ";"2015";784
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";37652
" ";" ";"2012";48030
" ";" ";"2013";48180
" ";" ";"2014";51376
" ";" ";"2015";52936
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.1
" ";" ";"2012";2.4
" ";" ";"2013";2.4
" ";" ";"2014";2.6
" ";" ";"2015";2.6
"Hoèe - Slivnica"
" ";"Število podjetij"
" ";" ";"2011";790
" ";" ";"2012";816
" ";" ";"2013";861
" ";" ";"2014";896
" ";" ";"2015";900
" ";"Število oseb, ki delajo"
" ";" ";"2011";3409
" ";" ";"2012";3546
" ";" ";"2013";3570
" ";" ";"2014";3370
" ";" ";"2015";3446
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";367548
" ";" ";"2012";380904
" ";" ";"2013";367594
" ";" ";"2014";359379
" ";" ";"2015";369865
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.3
" ";" ";"2012";4.3
" ";" ";"2013";4.1
" ";" ";"2014";3.8
" ";" ";"2015";3.8
"Hodoš/Hodos"
" ";"Število podjetij"
" ";" ";"2011";15
" ";" ";"2012";16
" ";" ";"2013";20
" ";" ";"2014";19
" ";" ";"2015";17
" ";"Število oseb, ki delajo"
" ";" ";"2011";18
" ";" ";"2012";18
" ";" ";"2013";24
" ";" ";"2014";19
" ";" ";"2015";21
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";74
" ";" ";"2012";60
" ";" ";"2013";182
" ";" ";"2014";134
" ";" ";"2015";101
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";1.2
" ";" ";"2012";1.1
" ";" ";"2013";1.2
" ";" ";"2014";1.0
" ";" ";"2015";1.2
"Horjul"
" ";"Število podjetij"
" ";" ";"2011";232
" ";" ";"2012";249
" ";" ";"2013";254
" ";" ";"2014";263
" ";" ";"2015";277
" ";"Število oseb, ki delajo"
" ";" ";"2011";885
" ";" ";"2012";885
" ";" ";"2013";859
" ";" ";"2014";897
" ";" ";"2015";931
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";63672
" ";" ";"2012";58157
" ";" ";"2013";54538
" ";" ";"2014";59814
" ";" ";"2015";63311
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.8
" ";" ";"2012";3.6
" ";" ";"2013";3.4
" ";" ";"2014";3.4
" ";" ";"2015";3.4
"Hrastnik"
" ";"Število podjetij"
" ";" ";"2011";472
" ";" ";"2012";493
" ";" ";"2013";486
" ";" ";"2014";500
" ";" ";"2015";499
" ";"Število oseb, ki delajo"
" ";" ";"2011";2293
" ";" ";"2012";2306
" ";" ";"2013";2114
" ";" ";"2014";2107
" ";" ";"2015";2119
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";133518
" ";" ";"2012";127247
" ";" ";"2013";128807
" ";" ";"2014";123820
" ";" ";"2015";137800
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.9
" ";" ";"2012";4.7
" ";" ";"2013";4.3
" ";" ";"2014";4.2
" ";" ";"2015";4.2
"Hrpelje - Kozina"
" ";"Število podjetij"
" ";" ";"2011";373
" ";" ";"2012";386
" ";" ";"2013";408
" ";" ";"2014";416
" ";" ";"2015";431
" ";"Število oseb, ki delajo"
" ";" ";"2011";1338
" ";" ";"2012";1238
" ";" ";"2013";1246
" ";" ";"2014";1247
" ";" ";"2015";1278
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";135932
" ";" ";"2012";136041
" ";" ";"2013";104063
" ";" ";"2014";120101
" ";" ";"2015";124600
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.6
" ";" ";"2012";3.2
" ";" ";"2013";3.1
" ";" ";"2014";3.0
" ";" ";"2015";3.0
"Idrija"
" ";"Število podjetij"
" ";" ";"2011";992
" ";" ";"2012";997
" ";" ";"2013";1020
" ";" ";"2014";1049
" ";" ";"2015";1057
" ";"Število oseb, ki delajo"
" ";" ";"2011";5307
" ";" ";"2012";5369
" ";" ";"2013";5349
" ";" ";"2014";5464
" ";" ";"2015";5600
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";721136
" ";" ";"2012";703461
" ";" ";"2013";713805
" ";" ";"2014";747884
" ";" ";"2015";751663
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";5.3
" ";" ";"2012";5.4
" ";" ";"2013";5.2
" ";" ";"2014";5.2
" ";" ";"2015";5.3
"Ig"
" ";"Število podjetij"
" ";" ";"2011";517
" ";" ";"2012";528
" ";" ";"2013";555
" ";" ";"2014";569
" ";" ";"2015";593
" ";"Število oseb, ki delajo"
" ";" ";"2011";1467
" ";" ";"2012";1456
" ";" ";"2013";1431
" ";" ";"2014";1473
" ";" ";"2015";1505
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";102782
" ";" ";"2012";102933
" ";" ";"2013";82894
" ";" ";"2014";83781
" ";" ";"2015";95555
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.8
" ";" ";"2012";2.8
" ";" ";"2013";2.6
" ";" ";"2014";2.6
" ";" ";"2015";2.5
"Ilirska Bistrica"
" ";"Število podjetij"
" ";" ";"2011";975
" ";" ";"2012";1001
" ";" ";"2013";1025
" ";" ";"2014";1065
" ";" ";"2015";1076
" ";"Število oseb, ki delajo"
" ";" ";"2011";3219
" ";" ";"2012";3334
" ";" ";"2013";3283
" ";" ";"2014";3333
" ";" ";"2015";3275
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";287686
" ";" ";"2012";297638
" ";" ";"2013";299244
" ";" ";"2014";311022
" ";" ";"2015";321050
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.3
" ";" ";"2012";3.3
" ";" ";"2013";3.2
" ";" ";"2014";3.1
" ";" ";"2015";3.0
"Ivanèna Gorica"
" ";"Število podjetij"
" ";" ";"2011";1023
" ";" ";"2012";1064
" ";" ";"2013";1141
" ";" ";"2014";1156
" ";" ";"2015";1198
" ";"Število oseb, ki delajo"
" ";" ";"2011";3652
" ";" ";"2012";3931
" ";" ";"2013";3991
" ";" ";"2014";4251
" ";" ";"2015";4413
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";310250
" ";" ";"2012";300290
" ";" ";"2013";324439
" ";" ";"2014";359445
" ";" ";"2015";356239
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.6
" ";" ";"2012";3.7
" ";" ";"2013";3.5
" ";" ";"2014";3.7
" ";" ";"2015";3.7
"Izola/Isola"
" ";"Število podjetij"
" ";" ";"2011";1778
" ";" ";"2012";1725
" ";" ";"2013";1883
" ";" ";"2014";1880
" ";" ";"2015";1986
" ";"Število oseb, ki delajo"
" ";" ";"2011";5476
" ";" ";"2012";5212
" ";" ";"2013";5218
" ";" ";"2014";5115
" ";" ";"2015";5148
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";342175
" ";" ";"2012";308060
" ";" ";"2013";304117
" ";" ";"2014";306361
" ";" ";"2015";325654
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.1
" ";" ";"2012";3.0
" ";" ";"2013";2.8
" ";" ";"2014";2.7
" ";" ";"2015";2.6
"Jesenice"
" ";"Število podjetij"
" ";" ";"2011";1213
" ";" ";"2012";1186
" ";" ";"2013";1206
" ";" ";"2014";1202
" ";" ";"2015";1209
" ";"Število oseb, ki delajo"
" ";" ";"2011";6362
" ";" ";"2012";6300
" ";" ";"2013";6184
" ";" ";"2014";6098
" ";" ";"2015";5946
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";841531
" ";" ";"2012";835082
" ";" ";"2013";778994
" ";" ";"2014";870925
" ";" ";"2015";800799
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";5.2
" ";" ";"2012";5.3
" ";" ";"2013";5.1
" ";" ";"2014";5.1
" ";" ";"2015";4.9
"Jezersko"
" ";"Število podjetij"
" ";" ";"2011";57
" ";" ";"2012";55
" ";" ";"2013";64
" ";" ";"2014";63
" ";" ";"2015";67
" ";"Število oseb, ki delajo"
" ";" ";"2011";118
" ";" ";"2012";104
" ";" ";"2013";101
" ";" ";"2014";98
" ";" ";"2015";107
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";16062
" ";" ";"2012";13918
" ";" ";"2013";6304
" ";" ";"2014";6285
" ";" ";"2015";7254
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.1
" ";" ";"2012";1.9
" ";" ";"2013";1.6
" ";" ";"2014";1.6
" ";" ";"2015";1.6
"Juršinci"
" ";"Število podjetij"
" ";" ";"2011";99
" ";" ";"2012";108
" ";" ";"2013";118
" ";" ";"2014";116
" ";" ";"2015";115
" ";"Število oseb, ki delajo"
" ";" ";"2011";191
" ";" ";"2012";204
" ";" ";"2013";238
" ";" ";"2014";230
" ";" ";"2015";231
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";7402
" ";" ";"2012";8051
" ";" ";"2013";8209
" ";" ";"2014";9258
" ";" ";"2015";8897
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";1.9
" ";" ";"2012";1.9
" ";" ";"2013";2.0
" ";" ";"2014";2.0
" ";" ";"2015";2.0
"Kamnik"
" ";"Število podjetij"
" ";" ";"2011";2162
" ";" ";"2012";2252
" ";" ";"2013";2358
" ";" ";"2014";2423
" ";" ";"2015";2515
" ";"Število oseb, ki delajo"
" ";" ";"2011";6937
" ";" ";"2012";6942
" ";" ";"2013";7035
" ";" ";"2014";7102
" ";" ";"2015";7181
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";545542
" ";" ";"2012";532273
" ";" ";"2013";555337
" ";" ";"2014";587309
" ";" ";"2015";636836
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.2
" ";" ";"2012";3.1
" ";" ";"2013";3.0
" ";" ";"2014";2.9
" ";" ";"2015";2.9
"Kanal"
" ";"Število podjetij"
" ";" ";"2011";339
" ";" ";"2012";334
" ";" ";"2013";348
" ";" ";"2014";352
" ";" ";"2015";357
" ";"Število oseb, ki delajo"
" ";" ";"2011";1172
" ";" ";"2012";1146
" ";" ";"2013";1156
" ";" ";"2014";1085
" ";" ";"2015";1098
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";95017
" ";" ";"2012";97272
" ";" ";"2013";89276
" ";" ";"2014";93623
" ";" ";"2015";93615
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.5
" ";" ";"2012";3.4
" ";" ";"2013";3.3
" ";" ";"2014";3.1
" ";" ";"2015";3.1
"Kidrièevo"
" ";"Število podjetij"
" ";" ";"2011";424
" ";" ";"2012";434
" ";" ";"2013";440
" ";" ";"2014";453
" ";" ";"2015";472
" ";"Število oseb, ki delajo"
" ";" ";"2011";4209
" ";" ";"2012";4180
" ";" ";"2013";3919
" ";" ";"2014";4281
" ";" ";"2015";4955
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";601092
" ";" ";"2012";576009
" ";" ";"2013";610704
" ";" ";"2014";652587
" ";" ";"2015";670784
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";9.9
" ";" ";"2012";9.6
" ";" ";"2013";8.9
" ";" ";"2014";9.5
" ";" ";"2015";10.5
"Kobarid"
" ";"Število podjetij"
" ";" ";"2011";305
" ";" ";"2012";314
" ";" ";"2013";352
" ";" ";"2014";367
" ";" ";"2015";382
" ";"Število oseb, ki delajo"
" ";" ";"2011";870
" ";" ";"2012";867
" ";" ";"2013";881
" ";" ";"2014";907
" ";" ";"2015";901
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";65997
" ";" ";"2012";50983
" ";" ";"2013";50873
" ";" ";"2014";52892
" ";" ";"2015";54131
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.9
" ";" ";"2012";2.8
" ";" ";"2013";2.5
" ";" ";"2014";2.5
" ";" ";"2015";2.4
"Kobilje"
" ";"Število podjetij"
" ";" ";"2011";25
" ";" ";"2012";26
" ";" ";"2013";27
" ";" ";"2014";29
" ";" ";"2015";32
" ";"Število oseb, ki delajo"
" ";" ";"2011";61
" ";" ";"2012";64
" ";" ";"2013";61
" ";" ";"2014";58
" ";" ";"2015";65
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";1409
" ";" ";"2012";1524
" ";" ";"2013";1298
" ";" ";"2014";2351
" ";" ";"2015";2158
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.4
" ";" ";"2012";2.5
" ";" ";"2013";2.3
" ";" ";"2014";2.0
" ";" ";"2015";2.0
"Koèevje"
" ";"Število podjetij"
" ";" ";"2011";915
" ";" ";"2012";907
" ";" ";"2013";923
" ";" ";"2014";931
" ";" ";"2015";950
" ";"Število oseb, ki delajo"
" ";" ";"2011";3751
" ";" ";"2012";3676
" ";" ";"2013";3430
" ";" ";"2014";3505
" ";" ";"2015";3483
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";257478
" ";" ";"2012";247405
" ";" ";"2013";246448
" ";" ";"2014";262691
" ";" ";"2015";263365
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.1
" ";" ";"2012";4.1
" ";" ";"2013";3.7
" ";" ";"2014";3.8
" ";" ";"2015";3.7
"Komen"
" ";"Število podjetij"
" ";" ";"2011";236
" ";" ";"2012";244
" ";" ";"2013";267
" ";" ";"2014";280
" ";" ";"2015";298
" ";"Število oseb, ki delajo"
" ";" ";"2011";652
" ";" ";"2012";652
" ";" ";"2013";634
" ";" ";"2014";600
" ";" ";"2015";668
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";41408
" ";" ";"2012";39126
" ";" ";"2013";36278
" ";" ";"2014";37204
" ";" ";"2015";39181
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.8
" ";" ";"2012";2.7
" ";" ";"2013";2.4
" ";" ";"2014";2.1
" ";" ";"2015";2.2
"Komenda"
" ";"Število podjetij"
" ";" ";"2011";517
" ";" ";"2012";530
" ";" ";"2013";565
" ";" ";"2014";572
" ";" ";"2015";614
" ";"Število oseb, ki delajo"
" ";" ";"2011";2488
" ";" ";"2012";2748
" ";" ";"2013";3041
" ";" ";"2014";3247
" ";" ";"2015";3441
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";388017
" ";" ";"2012";447832
" ";" ";"2013";494399
" ";" ";"2014";575412
" ";" ";"2015";616237
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.8
" ";" ";"2012";5.2
" ";" ";"2013";5.4
" ";" ";"2014";5.7
" ";" ";"2015";5.6
"Koper/Capodistria"
" ";"Število podjetij"
" ";" ";"2011";5513
" ";" ";"2012";5709
" ";" ";"2013";5965
" ";" ";"2014";6158
" ";" ";"2015";6161
" ";"Število oseb, ki delajo"
" ";" ";"2011";22463
" ";" ";"2012";22039
" ";" ";"2013";21702
" ";" ";"2014";22020
" ";" ";"2015";21955
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";3437531
" ";" ";"2012";3396342
" ";" ";"2013";3578369
" ";" ";"2014";3600475
" ";" ";"2015";3557762
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.1
" ";" ";"2012";3.9
" ";" ";"2013";3.6
" ";" ";"2014";3.6
" ";" ";"2015";3.6
"Kostanjevica na Krki"
" ";"Število podjetij"
" ";" ";"2011";152
" ";" ";"2012";157
" ";" ";"2013";165
" ";" ";"2014";172
" ";" ";"2015";174
" ";"Število oseb, ki delajo"
" ";" ";"2011";753
" ";" ";"2012";736
" ";" ";"2013";796
" ";" ";"2014";860
" ";" ";"2015";894
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";53899
" ";" ";"2012";51862
" ";" ";"2013";58802
" ";" ";"2014";61033
" ";" ";"2015";65056
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";5.0
" ";" ";"2012";4.7
" ";" ";"2013";4.8
" ";" ";"2014";5.0
" ";" ";"2015";5.1
"Kostel"
" ";"Število podjetij"
" ";" ";"2011";51
" ";" ";"2012";48
" ";" ";"2013";51
" ";" ";"2014";53
" ";" ";"2015";57
" ";"Število oseb, ki delajo"
" ";" ";"2011";125
" ";" ";"2012";120
" ";" ";"2013";122
" ";" ";"2014";120
" ";" ";"2015";118
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";7711
" ";" ";"2012";6980
" ";" ";"2013";5754
" ";" ";"2014";5038
" ";" ";"2015";5616
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.5
" ";" ";"2013";2.4
" ";" ";"2014";2.3
" ";" ";"2015";2.1
"Kozje"
" ";"Število podjetij"
" ";" ";"2011";189
" ";" ";"2012";200
" ";" ";"2013";211
" ";" ";"2014";215
" ";" ";"2015";226
" ";"Število oseb, ki delajo"
" ";" ";"2011";427
" ";" ";"2012";453
" ";" ";"2013";502
" ";" ";"2014";487
" ";" ";"2015";505
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";25730
" ";" ";"2012";29508
" ";" ";"2013";27412
" ";" ";"2014";28275
" ";" ";"2015";27182
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.3
" ";" ";"2012";2.3
" ";" ";"2013";2.4
" ";" ";"2014";2.3
" ";" ";"2015";2.2
"Kranj"
" ";"Število podjetij"
" ";" ";"2011";4769
" ";" ";"2012";4770
" ";" ";"2013";4901
" ";" ";"2014";5082
" ";" ";"2015";5268
" ";"Število oseb, ki delajo"
" ";" ";"2011";22846
" ";" ";"2012";22359
" ";" ";"2013";21546
" ";" ";"2014";21835
" ";" ";"2015";22507
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";2120164
" ";" ";"2012";2070502
" ";" ";"2013";2070930
" ";" ";"2014";2167294
" ";" ";"2015";2152997
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.8
" ";" ";"2012";4.7
" ";" ";"2013";4.4
" ";" ";"2014";4.3
" ";" ";"2015";4.3
"Kranjska Gora"
" ";"Število podjetij"
" ";" ";"2011";425
" ";" ";"2012";435
" ";" ";"2013";518
" ";" ";"2014";535
" ";" ";"2015";545
" ";"Število oseb, ki delajo"
" ";" ";"2011";1133
" ";" ";"2012";1117
" ";" ";"2013";1211
" ";" ";"2014";1197
" ";" ";"2015";1242
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";57631
" ";" ";"2012";57809
" ";" ";"2013";59079
" ";" ";"2014";58759
" ";" ";"2015";71552
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.7
" ";" ";"2012";2.6
" ";" ";"2013";2.3
" ";" ";"2014";2.2
" ";" ";"2015";2.3
"Križevci"
" ";"Število podjetij"
" ";" ";"2011";216
" ";" ";"2012";223
" ";" ";"2013";224
" ";" ";"2014";232
" ";" ";"2015";238
" ";"Število oseb, ki delajo"
" ";" ";"2011";828
" ";" ";"2012";822
" ";" ";"2013";769
" ";" ";"2014";810
" ";" ";"2015";829
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";74226
" ";" ";"2012";69793
" ";" ";"2013";83840
" ";" ";"2014";144188
" ";" ";"2015";138197
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.8
" ";" ";"2012";3.7
" ";" ";"2013";3.4
" ";" ";"2014";3.5
" ";" ";"2015";3.5
"Krško"
" ";"Število podjetij"
" ";" ";"2011";1838
" ";" ";"2012";1860
" ";" ";"2013";1974
" ";" ";"2014";1976
" ";" ";"2015";2023
" ";"Število oseb, ki delajo"
" ";" ";"2011";7900
" ";" ";"2012";8125
" ";" ";"2013";8300
" ";" ";"2014";8140
" ";" ";"2015";8332
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";1944622
" ";" ";"2012";2441786
" ";" ";"2013";2175507
" ";" ";"2014";2246241
" ";" ";"2015";2708892
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.3
" ";" ";"2012";4.4
" ";" ";"2013";4.2
" ";" ";"2014";4.1
" ";" ";"2015";4.1
"Kungota"
" ";"Število podjetij"
" ";" ";"2011";292
" ";" ";"2012";302
" ";" ";"2013";315
" ";" ";"2014";319
" ";" ";"2015";337
" ";"Število oseb, ki delajo"
" ";" ";"2011";866
" ";" ";"2012";906
" ";" ";"2013";898
" ";" ";"2014";908
" ";" ";"2015";898
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";62616
" ";" ";"2012";75687
" ";" ";"2013";60033
" ";" ";"2014";64244
" ";" ";"2015";59684
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";3.0
" ";" ";"2013";2.9
" ";" ";"2014";2.8
" ";" ";"2015";2.7
"Kuzma"
" ";"Število podjetij"
" ";" ";"2011";58
" ";" ";"2012";61
" ";" ";"2013";60
" ";" ";"2014";63
" ";" ";"2015";58
" ";"Število oseb, ki delajo"
" ";" ";"2011";174
" ";" ";"2012";185
" ";" ";"2013";191
" ";" ";"2014";210
" ";" ";"2015";207
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";9416
" ";" ";"2012";10200
" ";" ";"2013";10743
" ";" ";"2014";11516
" ";" ";"2015";12577
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";3.0
" ";" ";"2013";3.2
" ";" ";"2014";3.3
" ";" ";"2015";3.6
"Laško"
" ";"Število podjetij"
" ";" ";"2011";775
" ";" ";"2012";844
" ";" ";"2013";882
" ";" ";"2014";899
" ";" ";"2015";917
" ";"Število oseb, ki delajo"
" ";" ";"2011";3548
" ";" ";"2012";3635
" ";" ";"2013";3743
" ";" ";"2014";3727
" ";" ";"2015";3602
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";300911
" ";" ";"2012";284944
" ";" ";"2013";290079
" ";" ";"2014";282648
" ";" ";"2015";274228
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.6
" ";" ";"2012";4.3
" ";" ";"2013";4.2
" ";" ";"2014";4.1
" ";" ";"2015";3.9
"Lenart"
" ";"Število podjetij"
" ";" ";"2011";574
" ";" ";"2012";590
" ";" ";"2013";617
" ";" ";"2014";621
" ";" ";"2015";638
" ";"Število oseb, ki delajo"
" ";" ";"2011";3995
" ";" ";"2012";3935
" ";" ";"2013";3768
" ";" ";"2014";3723
" ";" ";"2015";3500
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";322691
" ";" ";"2012";336324
" ";" ";"2013";298508
" ";" ";"2014";297337
" ";" ";"2015";270585
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";7.0
" ";" ";"2012";6.7
" ";" ";"2013";6.1
" ";" ";"2014";6.0
" ";" ";"2015";5.5
"Lendava/Lendva"
" ";"Število podjetij"
" ";" ";"2011";681
" ";" ";"2012";701
" ";" ";"2013";732
" ";" ";"2014";745
" ";" ";"2015";752
" ";"Število oseb, ki delajo"
" ";" ";"2011";3085
" ";" ";"2012";2950
" ";" ";"2013";2981
" ";" ";"2014";3017
" ";" ";"2015";2779
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";202391
" ";" ";"2012";204769
" ";" ";"2013";196999
" ";" ";"2014";212146
" ";" ";"2015";174592
" ";"Število oseb, ki delajo na podjetje v obèini"
